sample	nematode_0.001_1x_1	nematode_0.001_2x_1	nematode_0.001_4x_1	nematode_0.001_8x_1	nematode_0.002_1x_1	nematode_0.002_2x_1	nematode_0.002_4x_1	nematode_0.002_8x_1	nematode_0.004_1x_1	nematode_0.004_2x_1	nematode_0.004_4x_1	nematode_0.004_8x_1	nematode_0.006_1x_1	nematode_0.006_2x_1	nematode_0.006_4x_1	nematode_0.006_8x_1	nematode_0.008_1x_1	nematode_0.008_2x_1	nematode_0.008_4x_1	nematode_0.008_8x_1	nematode_0.01_1x_1	nematode_0.01_2x_1	nematode_0.01_4x_1	nematode_0.01_8x_1	nematode_0.02_1x_1	nematode_0.02_2x_1	nematode_0.02_4x_1	nematode_0.02_8x_1	nematode_0.0_1x_1	nematode_0.0_2x_1	nematode_0.0_4x_1	nematode_0.0_8x_1	
nematode_0.004_4x_1	0.0249466	0.0185568	0.01674	0.0117281	0.0259402	0.0194014	0.0177619	0.0127665	0.0200107	0.0132521	0.0	0.00653915	0.0295382	0.0232722	0.0216026	0.0166627	0.0317215	0.0252298	0.0235056	0.0186358	0.0337191	0.0271598	0.0254381	0.0205468	0.0429861	0.0366009	0.0349932	0.0302714	0.024143	0.0173329	0.0158248	0.0107845	
nematode_0.004_8x_1	0.0184105	0.0128294	0.0116945	0.00604664	0.0195146	0.0137984	0.0127783	0.00710232	0.013538	0.00767955	0.00653915	0.0	0.0231902	0.0177064	0.0167358	0.0110695	0.0254178	0.0197465	0.0186781	0.0131433	0.0273803	0.0215545	0.0206619	0.015076	0.0369411	0.0313037	0.0304675	0.0249756	0.0175534	0.0116752	0.0108172	0.00505495	
nematode_0.006_1x_1	0.0301299	0.0264655	0.0266446	0.0201911	0.0311232	0.0274353	0.0277089	0.0212247	0.0331322	0.0293237	0.0295382	0.0231902	0.0	0.019586	0.0199448	0.0134141	0.0371253	0.0332857	0.0334933	0.0272735	0.0387464	0.0350473	0.0353358	0.0289552	0.0477837	0.0442547	0.0444944	0.0382911	0.0293769	0.0253114	0.025806	0.0192241	
nematode_0.006_2x_1	0.0266428	0.02132	0.0203302	0.014722	0.0276976	0.0222325	0.0213937	0.0157343	0.029565	0.0241088	0.0232722	0.0177064	0.019586	0.0	0.0132599	0.00764953	0.0334403	0.028114	0.0272207	0.0216943	0.0353774	0.0298508	0.0290538	0.023494	0.0446811	0.0393087	0.0386014	0.033148	0.0257276	0.020208	0.0194685	0.0137388	
nematode_0.006_4x_1	0.0269881	0.0204697	0.0187432	0.0137922	0.0280072	0.0213393	0.0197458	0.0148078	0.0297944	0.0233408	0.0216026	0.0167358	0.0199448	0.0132599	0.0	0.00654773	0.0336183	0.0271312	0.0254127	0.0205659	0.0356728	0.0290709	0.0273617	0.022469	0.0450748	0.038448	0.0368838	0.0321439	0.0262104	0.0193518	0.0178226	0.0128345	
nematode_0.006_8x_1	0.020376	0.014782	0.0136673	0.00805138	0.0213779	0.0156859	0.0147372	0.00908348	0.0233408	0.0177075	0.0166627	0.0110695	0.0134141	0.00764953	0.00654773	0.0	0.0272772	0.0216187	0.0205481	0.0150663	0.0292564	0.0234487	0.0225641	0.0169661	0.0389002	0.0331747	0.0322767	0.0269006	0.0195072	0.0136543	0.0127563	0.00703014	
nematode_0.008_1x_1	0.0324704	0.0286691	0.0288551	0.0223852	0.0332882	0.0296136	0.0298781	0.023428	0.0350486	0.0314349	0.0317215	0.0254178	0.0371253	0.0334403	0.0336183	0.0272772	0.0	0.0197958	0.0201168	0.0136708	0.0407755	0.0369224	0.0372921	0.0310446	0.0501592	0.0463594	0.0468555	0.0406144	0.0316759	0.0276315	0.0279449	0.0214207	
nematode_0.008_2x_1	0.0287554	0.0233423	0.0223055	0.016739	0.0295598	0.024147	0.023327	0.0177863	0.0314913	0.026134	0.0252298	0.0197465	0.0332857	0.028114	0.0271312	0.0216187	0.0197958	0.0	0.013187	0.00763305	0.037189	0.0317044	0.0307918	0.0254127	0.0465626	0.0410057	0.0403846	0.0350367	0.0278228	0.0221168	0.021411	0.0157894	
nematode_0.008_4x_1	0.0291113	0.0224975	0.0206427	0.0157924	0.0298352	0.0233415	0.0217027	0.0168247	0.0316714	0.0252584	0.0235056	0.0186781	0.0334933	0.0272207	0.0254127	0.0205481	0.0201168	0.013187	0.0	0.0064608	0.0374528	0.030875	0.0292046	0.0243796	0.0468899	0.040292	0.0386877	0.0339723	0.0281894	0.0212685	0.0197452	0.0148676	
nematode_0.008_8x_1	0.0225788	0.0168705	0.015706	0.0101514	0.0234218	0.0177999	0.0167491	0.0111893	0.0253266	0.0197004	0.0186358	0.0131433	0.0272735	0.0216943	0.0205659	0.0150663	0.0136708	0.00763305	0.0064608	0.0	0.0312356	0.0254009	0.0244562	0.0189945	0.0408819	0.0350182	0.0341304	0.0288351	0.0215998	0.0156809	0.014761	0.00915027	
nematode_0.01_1x_1	0.0345157	0.0308487	0.0309123	0.0244861	0.0352677	0.0316759	0.0318152	0.0254348	0.0372224	0.033596	0.0337191	0.0273803	0.0387464	0.0353774	0.0356728	0.0292564	0.0407755	0.037189	0.0374528	0.0312356	0.0	0.0198415	0.0202132	0.0136936	0.0519542	0.0485026	0.0489535	0.0426893	0.0334933	0.0296177	0.0300548	0.0235487	
nematode_0.01_2x_1	0.0305441	0.0252525	0.0242386	0.0186936	0.031288	0.0259584	0.0252332	0.0196161	0.0333776	0.028037	0.0271598	0.0215545	0.0350473	0.0298508	0.0290709	0.0234487	0.0369224	0.0317044	0.030875	0.0254009	0.0198415	0.0	0.0131554	0.00754675	0.0482425	0.0429861	0.0422293	0.0368195	0.0297548	0.0240827	0.023369	0.0177545	
nematode_0.01_4x_1	0.030909	0.0244441	0.022592	0.0178391	0.0317466	0.0252139	0.0235133	0.0187199	0.0335291	0.027205	0.0254381	0.0206619	0.0353358	0.0290538	0.0273617	0.0225641	0.0372921	0.0307918	0.0292046	0.0244562	0.0202132	0.0131554	0.0	0.0064553	0.0485049	0.0420388	0.0404893	0.0357422	0.0301003	0.0233194	0.0217146	0.0168942	
nematode_0.01_8x_1	0.0244328	0.0188032	0.0176151	0.0121225	0.0252601	0.0196154	0.0185699	0.0130791	0.0271976	0.0216236	0.0205468	0.015076	0.0289552	0.023494	0.022469	0.0169661	0.0310446	0.0254127	0.0243796	0.0189945	0.0136936	0.00754675	0.0064553	0.0	0.0425188	0.0369856	0.0359845	0.0306948	0.0235664	0.0176584	0.0167058	0.0111641	
nematode_0.02_1x_1	0.043952	0.0403548	0.0403614	0.0342207	0.0447087	0.0410346	0.0413791	0.0350843	0.0466265	0.0430286	0.0429861	0.0369411	0.0477837	0.0446811	0.0450748	0.0389002	0.0501592	0.0465626	0.0468899	0.0408819	0.0519542	0.0482425	0.0485049	0.0425188	0.0	0.0201769	0.0201181	0.0138669	0.0430119	0.0390549	0.039506	0.0332906	
nematode_0.02_2x_1	0.0400489	0.0349708	0.0338553	0.0285762	0.0410312	0.035734	0.0348277	0.0295134	0.0428721	0.0375159	0.0366009	0.0313037	0.0442547	0.0393087	0.038448	0.0331747	0.0463594	0.0410057	0.040292	0.0350182	0.0485026	0.0429861	0.0420388	0.0369856	0.0201769	0.0	0.0130349	0.00761628	0.0393324	0.0337178	0.0330703	0.0276843	
nematode_0.02_4x_1	0.0406211	0.0341889	0.0323798	0.0278066	0.0415959	0.0350341	0.0332967	0.0287127	0.0432846	0.0368252	0.0349932	0.0304675	0.0444944	0.0386014	0.0368838	0.0322767	0.0468555	0.0403846	0.0386877	0.0341304	0.0489535	0.0422293	0.0404893	0.0359845	0.0201181	0.0130349	0.0	0.00623899	0.0397243	0.0331225	0.0315206	0.0268651	
nematode_0.02_8x_1	0.0342118	0.028678	0.0274727	0.0222203	0.0351559	0.0295072	0.0284347	0.0231388	0.036954	0.0313934	0.0302714	0.0249756	0.0382911	0.033148	0.0321439	0.0269006	0.0406144	0.0350367	0.0339723	0.0288351	0.0426893	0.0368195	0.0357422	0.0306948	0.0138669	0.00761628	0.00623899	0.0	0.0333568	0.027499	0.0265988	0.0212637	
nematode_0.0_1x_1	0.0247277	0.0209274	0.0212206	0.0145626	0.0256546	0.0219015	0.022354	0.0155776	0.0276258	0.023801	0.024143	0.0175534	0.0293769	0.0257276	0.0262104	0.0195072	0.0316759	0.0278228	0.0281894	0.0215998	0.0334933	0.0297548	0.0301003	0.0235664	0.0430119	0.0393324	0.0397243	0.0333568	0.0	0.0195722	0.0202047	0.0135146	
nematode_0.0_2x_1	0.0206447	0.0153294	0.0144397	0.00867421	0.0216166	0.0162485	0.0154873	0.00964752	0.0235086	0.0182485	0.0173329	0.0116752	0.0253114	0.020208	0.0193518	0.0136543	0.0276315	0.0221168	0.0212685	0.0156809	0.0296177	0.0240827	0.0233194	0.0176584	0.0390549	0.0337178	0.0331225	0.027499	0.0195722	0.0	0.0133572	0.00763215	
nematode_0.0_4x_1	0.0212274	0.0146527	0.0128731	0.00780938	0.0222159	0.0155211	0.0139325	0.00883627	0.0240028	0.0175495	0.0158248	0.0108172	0.025806	0.0194685	0.0178226	0.0127563	0.0279449	0.021411	0.0197452	0.014761	0.0300548	0.023369	0.0217146	0.0167058	0.039506	0.0330703	0.0315206	0.0265988	0.0202047	0.0133572	0.0	0.0068009	
nematode_0.0_8x_1	0.0144832	0.00879559	0.00777666	0.00194678	0.0154451	0.00972662	0.00886074	0.00298875	0.0173689	0.0117851	0.0107845	0.00505495	0.0192241	0.0137388	0.0128345	0.00703014	0.0214207	0.0157894	0.0148676	0.00915027	0.0235487	0.0177545	0.0168942	0.0111641	0.0332906	0.0276843	0.0268651	0.0212637	0.0135146	0.00763215	0.0068009	0.0	
