sample	nematode_0.001_1x_1	nematode_0.001_2x_1	nematode_0.001_4x_1	nematode_0.001_8x_1	nematode_0.002_1x_1	nematode_0.002_2x_1	nematode_0.002_4x_1	nematode_0.002_8x_1	nematode_0.004_1x_1	nematode_0.004_2x_1	nematode_0.004_4x_1	nematode_0.004_8x_1	nematode_0.006_1x_1	nematode_0.006_2x_1	nematode_0.006_4x_1	nematode_0.006_8x_1	nematode_0.008_1x_1	nematode_0.008_2x_1	nematode_0.008_4x_1	nematode_0.008_8x_1	nematode_0.01_1x_1	nematode_0.01_2x_1	nematode_0.01_4x_1	nematode_0.01_8x_1	nematode_0.02_1x_1	nematode_0.02_2x_1	nematode_0.02_4x_1	nematode_0.02_8x_1	nematode_0.0_1x_1	nematode_0.0_2x_1	nematode_0.0_4x_1	nematode_0.0_8x_1	
nematode_0.004_4x_1	0.0248986	0.01837	0.0167347	0.0117312	0.0260491	0.01934	0.0177352	0.0127416	0.0201924	0.0132138	0.0	0.00658127	0.0298404	0.0231751	0.0216292	0.0165989	0.0315365	0.0250677	0.0234027	0.0184405	0.0336581	0.0269325	0.0253426	0.0204133	0.0431748	0.0365641	0.0349405	0.0301628	0.0240938	0.0173889	0.015802	0.0107815	
nematode_0.004_8x_1	0.0183618	0.0127201	0.0117139	0.00599977	0.0194972	0.0137482	0.0127521	0.0070333	0.0136583	0.00762706	0.00658127	0.0	0.0234249	0.0176703	0.0167647	0.0110972	0.0252618	0.0196211	0.0185497	0.01298	0.0273971	0.0214387	0.0205514	0.0150038	0.037033	0.0312858	0.0303355	0.0249309	0.017536	0.0116285	0.0107426	0.00502086	
nematode_0.006_1x_1	0.0302746	0.0268587	0.0270522	0.0204487	0.0314383	0.027762	0.0280668	0.021483	0.0334933	0.0296022	0.0298404	0.0234249	0.0	0.0198174	0.0202086	0.0137549	0.0370517	0.0334243	0.0336394	0.0273245	0.0388504	0.0351055	0.0355644	0.029168	0.0483062	0.0446712	0.0450527	0.0387805	0.0293441	0.025652	0.0261129	0.0194891	
nematode_0.006_2x_1	0.0263837	0.0211687	0.0202729	0.0146315	0.0276465	0.0221778	0.0213469	0.0157161	0.0295764	0.024032	0.0231751	0.0176703	0.0198174	0.0	0.0131839	0.00764084	0.0333139	0.027743	0.026948	0.0213235	0.0352824	0.0297007	0.0290024	0.0233637	0.0448712	0.039296	0.0384603	0.0330534	0.0257499	0.0201355	0.0193283	0.0136958	
nematode_0.006_4x_1	0.026827	0.02045	0.018763	0.0137926	0.0280446	0.0213414	0.0197105	0.0148092	0.0300084	0.0233553	0.0216292	0.0167647	0.0202086	0.0131839	0.0	0.00652532	0.0336146	0.0270825	0.0254212	0.0204566	0.0356037	0.0288831	0.0273719	0.0224508	0.0451893	0.0385583	0.0370474	0.032152	0.0262069	0.0194281	0.017834	0.0128349	
nematode_0.006_8x_1	0.0203159	0.0147715	0.0136922	0.00806002	0.0214906	0.0157509	0.0146997	0.00911434	0.0234372	0.0176303	0.0165989	0.0110972	0.0137549	0.00764084	0.00652532	0.0	0.0272957	0.0215052	0.0204763	0.0149667	0.0292646	0.0233492	0.0224544	0.0169342	0.0389782	0.0332198	0.0323563	0.0268869	0.0195209	0.0136423	0.0126869	0.00705311	
nematode_0.008_1x_1	0.0324268	0.0285713	0.0288611	0.0223852	0.0333948	0.0296167	0.029855	0.0233897	0.035087	0.0314879	0.0315365	0.0252618	0.0370517	0.0333139	0.0336146	0.0272957	0.0	0.0197503	0.0201627	0.0135943	0.0409513	0.0370921	0.0373242	0.0311243	0.049841	0.0464143	0.0467803	0.0406278	0.0314125	0.0274933	0.0279325	0.0213889	
nematode_0.008_2x_1	0.0286029	0.0231917	0.0223228	0.016747	0.0296426	0.0241501	0.0232509	0.0177539	0.0314113	0.0260482	0.0250677	0.0196211	0.0334243	0.027743	0.0270825	0.0215052	0.0197503	0.0	0.0132269	0.00763485	0.0374045	0.0315749	0.0308367	0.0254127	0.0464122	0.0411694	0.0404909	0.0350288	0.0276475	0.0221311	0.0213372	0.015756	
nematode_0.008_4x_1	0.0288461	0.0223823	0.0207058	0.0157555	0.029961	0.0233331	0.021655	0.0167518	0.0317375	0.0252651	0.0234027	0.0185497	0.0336394	0.026948	0.0254212	0.0204763	0.0201627	0.0132269	0.0	0.00653196	0.0374235	0.0307296	0.0291508	0.0243178	0.0468232	0.0404128	0.0387124	0.0340316	0.0280293	0.0212761	0.0196771	0.0148068	
nematode_0.008_8x_1	0.022304	0.016677	0.0155671	0.0100233	0.0234119	0.0176523	0.0165755	0.0110423	0.0251754	0.0195897	0.0184405	0.01298	0.0273245	0.0213235	0.0204566	0.0149667	0.0135943	0.00763485	0.00653196	0.0	0.0311754	0.0252273	0.0243539	0.0188308	0.0405192	0.0350169	0.0340949	0.0286701	0.0214387	0.0155301	0.0145772	0.00902293	
nematode_0.01_1x_1	0.0342003	0.0305635	0.0308104	0.0244578	0.0352131	0.0315026	0.0317101	0.0254068	0.0372601	0.033591	0.0336581	0.0273971	0.0388504	0.0352824	0.0356037	0.0292646	0.0409513	0.0374045	0.0374235	0.0311754	0.0	0.0200409	0.0203838	0.0139058	0.0523231	0.0482834	0.0486982	0.0425568	0.0332943	0.0295371	0.0299799	0.0234594	
nematode_0.01_2x_1	0.0303419	0.0250969	0.0242546	0.0186513	0.0316044	0.0260499	0.0251227	0.0196349	0.0331565	0.0278637	0.0269325	0.0214387	0.0351055	0.0297007	0.0288831	0.0233492	0.0370921	0.0315749	0.0307296	0.0252273	0.0200409	0.0	0.0131489	0.00764084	0.0484225	0.043134	0.0421847	0.0369396	0.0297298	0.024002	0.0232783	0.0176708	
nematode_0.01_4x_1	0.0306752	0.0242011	0.0226295	0.0177437	0.0318989	0.0253004	0.0235595	0.0187241	0.0335613	0.0271912	0.0253426	0.0205514	0.0355644	0.0290024	0.0273719	0.0224544	0.0373242	0.0308367	0.0291508	0.0243539	0.0203838	0.0131489	0.0	0.00645008	0.0488209	0.0422293	0.0403797	0.035779	0.0299515	0.0232426	0.0217181	0.0168081	
nematode_0.01_8x_1	0.0242011	0.0186096	0.0176106	0.0120756	0.0254339	0.0196846	0.0185521	0.0130752	0.0272087	0.0215281	0.0204133	0.0150038	0.029168	0.0233637	0.0224508	0.0169342	0.0311243	0.0254127	0.0243178	0.0188308	0.0139058	0.00764084	0.00645008	0.0	0.0425966	0.0369511	0.0358541	0.0305679	0.0234956	0.017591	0.0166621	0.0111101	
nematode_0.02_1x_1	0.0438011	0.0401144	0.0406127	0.0342462	0.0446989	0.0415628	0.041636	0.0352317	0.0466563	0.0429861	0.0431748	0.037033	0.0483062	0.0448712	0.0451893	0.0389782	0.049841	0.0464122	0.0468232	0.0405192	0.0523231	0.0484225	0.0488209	0.0425966	0.0	0.0199633	0.0199173	0.0137025	0.042673	0.0390957	0.0395188	0.0332674	
nematode_0.02_2x_1	0.0403416	0.0347754	0.0339811	0.0285841	0.0410755	0.0360079	0.0349655	0.0295629	0.0430489	0.0374865	0.0365641	0.0312858	0.0446712	0.039296	0.0385583	0.0332198	0.0464143	0.0411694	0.0404128	0.0350169	0.0482834	0.043134	0.0422293	0.0369511	0.0199633	0.0	0.0130168	0.00763275	0.0393451	0.033668	0.0329773	0.0276683	
nematode_0.02_4x_1	0.0405492	0.0340303	0.032441	0.0277705	0.041386	0.0351639	0.0333862	0.0286364	0.0432604	0.0366759	0.0349405	0.0303355	0.0450527	0.0384603	0.0370474	0.0323563	0.0467803	0.0404909	0.0387124	0.0340949	0.0486982	0.0421847	0.0403797	0.0358541	0.0199173	0.0130168	0.0	0.00622709	0.0398066	0.0330292	0.0314293	0.0269079	
nematode_0.02_8x_1	0.0341825	0.0284612	0.0275383	0.0221778	0.035079	0.0296945	0.0284514	0.0231539	0.0370345	0.0312802	0.0301628	0.0249309	0.0387805	0.0330534	0.032152	0.0268869	0.0406278	0.0350288	0.0340316	0.0286701	0.0425568	0.0369396	0.035779	0.0305679	0.0137025	0.00763275	0.00622709	0.0	0.0333948	0.0274512	0.0265638	0.0212466	
nematode_0.0_1x_1	0.0245809	0.020828	0.0211892	0.0143776	0.0257276	0.0218605	0.0222037	0.0154788	0.0274737	0.0237316	0.0240938	0.017536	0.0293441	0.0257499	0.0262069	0.0195209	0.0314125	0.0276475	0.0280293	0.0214387	0.0332943	0.0297298	0.0299515	0.0234956	0.042673	0.0393451	0.0398066	0.0333948	0.0	0.0194318	0.020091	0.0133681	
nematode_0.0_2x_1	0.0207251	0.0152905	0.0144804	0.00863527	0.0217737	0.0162563	0.0155197	0.00968236	0.0236974	0.0182281	0.0173889	0.0116285	0.025652	0.0201355	0.0194281	0.0136423	0.0274933	0.0221311	0.0212761	0.0155301	0.0295371	0.024002	0.0232426	0.017591	0.0390957	0.033668	0.0330292	0.0274512	0.0194318	0.0	0.0132812	0.00759625	
nematode_0.0_4x_1	0.0210226	0.0145569	0.0129016	0.00775761	0.0222066	0.0155127	0.0138931	0.00878844	0.0240613	0.0174746	0.015802	0.0107426	0.0261129	0.0193283	0.017834	0.0126869	0.0279325	0.0213372	0.0196771	0.0145772	0.0299799	0.0232783	0.0217181	0.0166621	0.0395188	0.0329773	0.0314293	0.0265638	0.020091	0.0132812	0.0	0.00675079	
nematode_0.0_8x_1	0.0143921	0.00876085	0.00779483	0.00192242	0.0154972	0.00975575	0.00880404	0.00298162	0.0174846	0.0117068	0.0107815	0.00502086	0.0194891	0.0136958	0.0128349	0.00705311	0.0213889	0.015756	0.0148068	0.00902293	0.0234594	0.0176708	0.0168081	0.0111101	0.0332674	0.0276683	0.0269079	0.0212466	0.0133681	0.00759625	0.00675079	0.0	
