sample	leech_0.001_1x	leech_0.001_2x	leech_0.001_4x	leech_0.001_8x	leech_0.002_1x	leech_0.002_2x	leech_0.002_4x	leech_0.002_8x	leech_0.004_1x	leech_0.004_2x	leech_0.004_4x	leech_0.004_8x	leech_0.006_1x	leech_0.006_2x	leech_0.006_4x	leech_0.006_8x	leech_0.008_1x	leech_0.008_2x	leech_0.008_4x	leech_0.008_8x	leech_0.01_1x	leech_0.01_2x	leech_0.01_4x	leech_0.01_8x	leech_0.02_1x	leech_0.02_2x	leech_0.02_4x	leech_0.02_8x	leech_0.0_1x	leech_0.0_2x	leech_0.0_4x	leech_0.0_8x
leech_0.004_4x	0.0046	0.00484	0.00477	0.0	0.00581	0.00568	0.00583	0.0	0.0	0.0	0.0	0.0	0.00962	0.00978	0.00977	0.00225	0.01166	0.01181	0.01169	0.00422	0.01322	0.01358	0.01357	0.00608	0.02347	0.0235	0.02356	0.01614	0.00374	0.00382	0.00389	0.0
leech_0.004_8x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00097	0.00228	0.0	0.00137	0.00308	0.00427	0.0	0.00304	0.00491	0.00625	0.0	0.01337	0.01507	0.01635	0.00894	0.0	0.0	0.0	0.0
leech_0.006_1x	0.00681	0.00683	0.00658	0.0	0.00767	0.00774	0.00765	0.0	0.00942	0.00992	0.00974	0.0	0.0	0.0	0.0	0.0	0.01379	0.01364	0.01355	0.00324	0.0155	0.01548	0.01559	0.00513	0.02536	0.02552	0.02528	0.0151	0.00557	0.00593	0.00579	0.0
leech_0.006_2x	0.00657	0.00699	0.00685	0.0	0.0077	0.00783	0.00802	0.0	0.00967	0.00984	0.00981	0.00097	0.0	0.0	0.0	0.0	0.014	0.01397	0.01383	0.00512	0.01537	0.01578	0.01572	0.007	0.02545	0.02558	0.02555	0.0171	0.00576	0.00589	0.00603	0.0
leech_0.006_4x	0.00657	0.00701	0.00682	0.0	0.00768	0.00778	0.00786	0.0	0.00953	0.0099	0.00977	0.00227	0.0	0.0	0.0	0.0	0.01386	0.01384	0.0137	0.00631	0.01524	0.01563	0.01558	0.00812	0.02548	0.02548	0.02557	0.01819	0.00575	0.00588	0.00599	0.0
leech_0.006_8x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00106	0.00226	0.0	0.0	0.0	0.0	0.0	0.00347	0.0052	0.00631	0.0	0.00502	0.00702	0.00827	0.00075	0.01537	0.01708	0.01828	0.01103	0.0	0.0	0.0	0.0
leech_0.008_1x	0.00861	0.00884	0.00896	0.0	0.00966	0.0099	0.00998	0.0	0.01175	0.01198	0.01181	0.00138	0.01379	0.01414	0.01404	0.0035	0.0	0.0	0.0	0.0	0.01744	0.01773	0.01776	0.00737	0.02735	0.02759	0.02745	0.01729	0.0079	0.00787	0.00806	0.0
leech_0.008_2x	0.00859	0.00895	0.00891	0.0	0.00987	0.00982	0.00993	0.00108	0.01171	0.01196	0.01185	0.00307	0.01351	0.01397	0.01389	0.00519	0.0	0.0	0.0	0.0	0.01723	0.01754	0.01767	0.009	0.02699	0.02743	0.02736	0.01885	0.00773	0.00797	0.00807	0.0
leech_0.008_4x	0.00852	0.00888	0.00881	0.00132	0.00977	0.00972	0.00984	0.0023	0.01148	0.01176	0.01169	0.00426	0.01338	0.01378	0.0137	0.00629	0.0	0.0	0.0	0.0	0.01719	0.01744	0.01753	0.01011	0.02718	0.02742	0.02729	0.02007	0.0079	0.00777	0.00791	0.0
leech_0.008_8x	0.0	0.0	0.00122	0.0	0.0	0.00092	0.00229	0.0	0.00114	0.00305	0.00424	0.0	0.00321	0.00512	0.00633	0.0	0.0	0.0	0.0	0.0	0.00699	0.00889	0.01019	0.00275	0.01718	0.01899	0.02013	0.0129	0.0	0.0	0.0	0.0
leech_0.01_1x	0.01059	0.01065	0.01051	0.0	0.01149	0.01151	0.01162	0.0011	0.01362	0.01347	0.01339	0.00307	0.0155	0.01551	0.01543	0.00506	0.01744	0.01739	0.0174	0.00704	0.0	0.0	0.0	0.0	0.02903	0.02891	0.02878	0.01874	0.00957	0.00973	0.00965	0.0
leech_0.01_2x	0.01037	0.01082	0.01069	0.00198	0.01151	0.01178	0.01181	0.00301	0.01338	0.01369	0.01362	0.00491	0.01534	0.01578	0.01568	0.00701	0.01757	0.01754	0.0175	0.00889	0.0	0.0	0.0	0.0	0.02907	0.02937	0.02945	0.02091	0.00974	0.00989	0.0098	0.00099
leech_0.01_4x	0.01044	0.01084	0.01071	0.0033	0.01156	0.01165	0.01173	0.00426	0.01338	0.01371	0.01357	0.00623	0.0154	0.01567	0.01559	0.00824	0.01754	0.01762	0.01753	0.01016	0.0	0.0	0.0	0.0	0.02924	0.02919	0.02932	0.0221	0.00981	0.00984	0.00979	0.00234
leech_0.01_8x	0.0	0.00196	0.00312	0.0	0.00105	0.00287	0.00423	0.0	0.00307	0.00491	0.0061	0.0	0.00509	0.00701	0.00816	0.00075	0.00731	0.009	0.01015	0.00275	0.0	0.0	0.0	0.0	0.01915	0.02094	0.02222	0.01495	0.0	0.00098	0.00222	0.0
leech_0.02_1x	0.02072	0.02077	0.02084	0.01063	0.02164	0.02163	0.02184	0.01158	0.02374	0.02389	0.02375	0.01349	0.02535	0.02568	0.02578	0.0155	0.02735	0.02723	0.0275	0.01732	0.02903	0.02933	0.02957	0.01931	0.0	0.0	0.0	0.0	0.01951	0.02014	0.02003	0.00964
leech_0.02_2x	0.02028	0.02064	0.02072	0.0122	0.02117	0.02168	0.02169	0.01313	0.02328	0.02362	0.02358	0.01506	0.02529	0.02559	0.02556	0.01708	0.02734	0.02744	0.02751	0.01898	0.02866	0.02938	0.02928	0.02093	0.0	0.0	0.0	0.0	0.01927	0.01991	0.0199	0.01118
leech_0.02_4x	0.02031	0.02077	0.02066	0.01343	0.02126	0.02157	0.02173	0.0144	0.02319	0.02363	0.02357	0.0163	0.02499	0.02548	0.02558	0.01822	0.02714	0.02729	0.0273	0.02007	0.02846	0.02938	0.02933	0.02215	0.0	0.0	0.0	0.0	0.01928	0.01983	0.01984	0.01241
leech_0.02_8x	0.01019	0.01213	0.01328	0.00606	0.01095	0.01309	0.01431	0.00704	0.01321	0.0151	0.0162	0.00895	0.01498	0.01711	0.01827	0.01104	0.01715	0.01887	0.02015	0.0129	0.01859	0.02093	0.02219	0.01496	0.0	0.0	0.0	0.0	0.0091	0.01124	0.01246	0.00502
leech_0.0_1x	0.00083	0.00079	0.00075	0.0	0.0017	0.0018	0.00173	0.0	0.00362	0.0039	0.00378	0.0	0.00557	0.00582	0.00582	0.0	0.0079	0.0078	0.008	0.0	0.00957	0.00984	0.00993	0.0	0.01951	0.01945	0.01951	0.00917	0.0	0.0	0.0	0.0
leech_0.0_2x	0.00084	0.00097	0.00081	0.0	0.00176	0.0018	0.00185	0.0	0.00377	0.00394	0.00383	0.0	0.00587	0.00589	0.0059	0.0	0.00779	0.00797	0.00779	0.0	0.00963	0.00989	0.00987	0.00098	0.01995	0.01991	0.01988	0.01123	0.0	0.0	0.0	0.0
leech_0.0_4x	0.00069	0.00101	0.00089	0.0	0.00185	0.00185	0.00196	0.0	0.00371	0.00403	0.00389	0.0	0.00571	0.00601	0.00599	0.0	0.00796	0.00805	0.00791	0.0	0.00953	0.00976	0.00979	0.00222	0.01979	0.01983	0.01983	0.01241	0.0	0.0	0.0	0.0
leech_0.0_8x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.00235	0.0	0.00956	0.01118	0.01245	0.00502	0.0	0.0	0.0	0.0
