sample	nematode_0.001_1x_1	nematode_0.001_2x_1	nematode_0.001_4x_1	nematode_0.001_8x_1	nematode_0.002_1x_1	nematode_0.002_2x_1	nematode_0.002_4x_1	nematode_0.002_8x_1	nematode_0.004_1x_1	nematode_0.004_2x_1	nematode_0.004_4x_1	nematode_0.004_8x_1	nematode_0.006_1x_1	nematode_0.006_2x_1	nematode_0.006_4x_1	nematode_0.006_8x_1	nematode_0.008_1x_1	nematode_0.008_2x_1	nematode_0.008_4x_1	nematode_0.008_8x_1	nematode_0.01_1x_1	nematode_0.01_2x_1	nematode_0.01_4x_1	nematode_0.01_8x_1	nematode_0.02_1x_1	nematode_0.02_2x_1	nematode_0.02_4x_1	nematode_0.02_8x_1	nematode_0.0_1x_1	nematode_0.0_2x_1	nematode_0.0_4x_1	nematode_0.0_8x_1	
nematode_0.004_4x_1	0.0251963	0.0186007	0.0168199	0.0118737	0.0260194	0.0194225	0.0179602	0.0128884	0.0201284	0.0133239	0.0	0.00662965	0.0299284	0.0233354	0.0217673	0.0168059	0.0318954	0.0253443	0.0236942	0.0187199	0.0337927	0.0271662	0.025611	0.0206945	0.0431062	0.0367113	0.0350751	0.0301904	0.0242466	0.0176528	0.0159874	0.0109057	
nematode_0.004_8x_1	0.0184894	0.012804	0.0117997	0.00609286	0.0194225	0.0137128	0.0128901	0.00713205	0.0136098	0.0076994	0.00662965	0.0	0.0234341	0.0176844	0.0168339	0.0111618	0.0254009	0.0196726	0.018745	0.0131269	0.0274008	0.0216243	0.0207678	0.0152076	0.0369482	0.0313675	0.0304019	0.024911	0.0175081	0.0118713	0.0109046	0.00507476	
nematode_0.006_1x_1	0.0303558	0.0265997	0.0269097	0.0203766	0.0312679	0.0274699	0.0279458	0.021371	0.0334133	0.0294774	0.0299284	0.0234341	0.0	0.0198193	0.020153	0.01369	0.0369167	0.0332076	0.0336369	0.0273152	0.0386368	0.0353894	0.035643	0.0293033	0.0485944	0.0447819	0.0451792	0.0389064	0.0294723	0.0258241	0.0260325	0.0194113	
nematode_0.006_2x_1	0.0267835	0.0211339	0.0203146	0.0146041	0.0274055	0.0220188	0.02132	0.0155946	0.029708	0.0240922	0.0233354	0.0176844	0.0198193	0.0	0.0131148	0.0075858	0.0331018	0.0278237	0.0272124	0.0215351	0.0351426	0.0298216	0.0290034	0.0235302	0.0445964	0.03949	0.0386183	0.0331711	0.025658	0.0203068	0.0194411	0.0136383	
nematode_0.006_4x_1	0.0271046	0.0205606	0.0187372	0.0138061	0.027858	0.0212932	0.0197756	0.0147868	0.0302181	0.0234249	0.0217673	0.0168339	0.020153	0.0131148	0.0	0.00651869	0.033784	0.0271912	0.0256058	0.0206301	0.0355928	0.0290417	0.0274251	0.0226141	0.0451129	0.0387	0.0370662	0.0322149	0.026148	0.0195028	0.0178431	0.0128485	
nematode_0.006_8x_1	0.0205	0.0147629	0.0137141	0.00805014	0.0213359	0.0155986	0.0147686	0.00908348	0.0236097	0.0177738	0.0168059	0.0111618	0.01369	0.0075858	0.00651869	0.0	0.0273115	0.0215726	0.0207211	0.0151222	0.0292249	0.0235765	0.0226435	0.0170896	0.0389891	0.0334354	0.032441	0.0269936	0.0195234	0.0138088	0.0128324	0.00705914	
nematode_0.008_1x_1	0.032461	0.0285083	0.0289723	0.0224471	0.0333543	0.0295371	0.0299242	0.0234748	0.0353078	0.0314428	0.0318954	0.0254009	0.0369167	0.0331018	0.033784	0.0273115	0.0	0.0198314	0.0201905	0.0137034	0.0409649	0.0372848	0.0377819	0.0313866	0.0503013	0.0466563	0.0470757	0.0407032	0.0315116	0.0276881	0.0280139	0.0214567	
nematode_0.008_2x_1	0.0284857	0.0231131	0.0223272	0.0167037	0.0294014	0.0240052	0.0233706	0.0176742	0.0315376	0.0259645	0.0253443	0.0196726	0.0332076	0.0278237	0.0271912	0.0215726	0.0198314	0.0	0.0131645	0.00757536	0.0370431	0.0315829	0.031028	0.0254661	0.046351	0.0411831	0.0405176	0.0350209	0.0276315	0.0222541	0.0214726	0.0157121	
nematode_0.008_4x_1	0.0291376	0.0225033	0.0208307	0.0158314	0.0297986	0.0233874	0.0217941	0.016763	0.0318771	0.0251997	0.0236942	0.018745	0.0336369	0.0272124	0.0256058	0.0207211	0.0201905	0.0131645	0.0	0.00651952	0.0376101	0.0308597	0.0293441	0.0245696	0.0467225	0.0403416	0.0387186	0.0339912	0.0281246	0.0215358	0.0198632	0.0148489	
nematode_0.008_8x_1	0.022507	0.0167963	0.0157378	0.0101389	0.0233438	0.0177036	0.016777	0.0111238	0.0254593	0.0196557	0.0187199	0.0131269	0.0273152	0.0215351	0.0206301	0.0151222	0.0137034	0.00757536	0.00651952	0.0	0.0312144	0.0254009	0.0245647	0.0190803	0.040663	0.0350499	0.0341253	0.0287207	0.0215017	0.0158259	0.0148106	0.00913263	
nematode_0.01_1x_1	0.0342922	0.0306589	0.0308871	0.0244239	0.0352904	0.0314113	0.0318255	0.0253848	0.0373081	0.0335663	0.0337927	0.0274008	0.0386368	0.0351426	0.0355928	0.0292249	0.0409649	0.0370431	0.0376101	0.0312144	0.0	0.019773	0.0201065	0.0137477	0.0517198	0.0482471	0.0486797	0.0424682	0.033243	0.0296509	0.0300527	0.0234218	
nematode_0.01_2x_1	0.0306329	0.0251503	0.0241931	0.0186799	0.0313586	0.0259593	0.025245	0.0196274	0.0332442	0.0279947	0.0271662	0.0216243	0.0353894	0.0298216	0.0290417	0.0235765	0.0372848	0.0315829	0.0308597	0.0254009	0.019773	0.0	0.0129856	0.00751523	0.0482925	0.0429199	0.0421722	0.0368538	0.0296768	0.0242266	0.0234119	0.0176974	
nematode_0.01_4x_1	0.0311721	0.0245379	0.022741	0.0178334	0.0316532	0.0253443	0.0237012	0.0187492	0.0337715	0.0273794	0.025611	0.0207678	0.035643	0.0290034	0.0274251	0.0226435	0.0377819	0.031028	0.0293441	0.0245647	0.0201065	0.0129856	0.0	0.00638673	0.0484339	0.0420601	0.040586	0.0358281	0.0302181	0.0235827	0.0218909	0.0168629	
nematode_0.01_8x_1	0.0246208	0.0187894	0.0176917	0.0121858	0.0252676	0.0196985	0.0187588	0.0131554	0.0274073	0.0217153	0.0206945	0.0152076	0.0293033	0.0235302	0.0226141	0.0170896	0.0313866	0.0254661	0.0245696	0.0190803	0.0137477	0.00751523	0.00638673	0.0	0.0424971	0.0369153	0.0360617	0.0307024	0.0236516	0.0178819	0.0168646	0.0111896	
nematode_0.02_1x_1	0.0438736	0.0399902	0.0403863	0.0341012	0.0447364	0.0410874	0.041355	0.0350314	0.0468856	0.0429714	0.0431062	0.0369482	0.0485944	0.0445964	0.0451129	0.0389891	0.0503013	0.046351	0.0467225	0.040663	0.0517198	0.0482925	0.0484339	0.0424971	0.0	0.0198975	0.0200672	0.013862	0.0432772	0.0392865	0.039522	0.0332015	
nematode_0.02_2x_1	0.0402261	0.0347558	0.0339257	0.0286127	0.0412088	0.0357381	0.0349011	0.0295836	0.0431674	0.0376382	0.0367113	0.0313675	0.0447819	0.03949	0.0387	0.0334354	0.0466563	0.0411831	0.0403416	0.0350499	0.0482471	0.0429199	0.0420601	0.0369153	0.0198975	0.0	0.0129617	0.00756581	0.0396406	0.0339446	0.0330606	0.0276938	
nematode_0.02_4x_1	0.0406362	0.0339068	0.0323927	0.0276872	0.0413912	0.0349945	0.0333813	0.0286098	0.0431099	0.0367853	0.0350751	0.0304019	0.0451792	0.0386183	0.0370662	0.032441	0.0470757	0.0405176	0.0387186	0.0341253	0.0486797	0.0421722	0.040586	0.0360617	0.0200672	0.0129617	0.0	0.00627286	0.0399462	0.0331358	0.0315953	0.026807	
nematode_0.02_8x_1	0.0342883	0.0284054	0.0274662	0.0221333	0.0350328	0.0294373	0.0284015	0.0231093	0.0369856	0.0312757	0.0301904	0.024911	0.0389064	0.0331711	0.0322149	0.0269936	0.0407032	0.0350209	0.0339912	0.0287207	0.0424682	0.0368538	0.0358281	0.0307024	0.013862	0.00756581	0.00627286	0.0	0.0335094	0.027623	0.0265844	0.0212015	
nematode_0.0_1x_1	0.0245687	0.0208689	0.0212685	0.014478	0.025287	0.0217027	0.0223693	0.0155102	0.0277439	0.0238197	0.0242466	0.0175081	0.0294723	0.025658	0.026148	0.0195234	0.0315116	0.0276315	0.0281246	0.0215017	0.033243	0.0296768	0.0302181	0.0236516	0.0432772	0.0396406	0.0399462	0.0335094	0.0	0.019504	0.0201543	0.01343	
nematode_0.0_2x_1	0.0207872	0.0153664	0.0146234	0.00875048	0.0216075	0.0161728	0.0156146	0.00975262	0.0239539	0.0184676	0.0176528	0.0118713	0.0258241	0.0203068	0.0195028	0.0138088	0.0276881	0.0222541	0.0215358	0.0158259	0.0296509	0.0242266	0.0235827	0.0178819	0.0392865	0.0339446	0.0331358	0.027623	0.019504	0.0	0.0135686	0.0077226	
nematode_0.0_4x_1	0.0213297	0.0146978	0.0129604	0.00784796	0.0220459	0.0155446	0.0140116	0.00887054	0.0242594	0.0175629	0.0159874	0.0109046	0.0260325	0.0194411	0.0178431	0.0128324	0.0280139	0.0214726	0.0198632	0.0148106	0.0300527	0.0234119	0.0218909	0.0168646	0.039522	0.0330606	0.0315953	0.0265844	0.0201543	0.0135686	0.0	0.00681558	
nematode_0.0_8x_1	0.0144706	0.00872458	0.00779847	0.001932	0.015319	0.00965338	0.00888819	0.00298079	0.0175842	0.0118204	0.0109057	0.00507476	0.0194113	0.0136383	0.0128485	0.00705914	0.0214567	0.0157121	0.0148489	0.00913263	0.0234218	0.0176974	0.0168629	0.0111896	0.0332015	0.0276938	0.026807	0.0212015	0.01343	0.0077226	0.00681558	0.0	
