sample	nematode_0.001_1x_1	nematode_0.001_2x_1	nematode_0.001_4x_1	nematode_0.001_8x_1	nematode_0.002_1x_1	nematode_0.002_2x_1	nematode_0.002_4x_1	nematode_0.002_8x_1	nematode_0.004_1x_1	nematode_0.004_2x_1	nematode_0.004_4x_1	nematode_0.004_8x_1	nematode_0.006_1x_1	nematode_0.006_2x_1	nematode_0.006_4x_1	nematode_0.006_8x_1	nematode_0.008_1x_1	nematode_0.008_2x_1	nematode_0.008_4x_1	nematode_0.008_8x_1	nematode_0.01_1x_1	nematode_0.01_2x_1	nematode_0.01_4x_1	nematode_0.01_8x_1	nematode_0.02_1x_1	nematode_0.02_2x_1	nematode_0.02_4x_1	nematode_0.02_8x_1	nematode_0.0_1x_1	nematode_0.0_2x_1	nematode_0.0_4x_1	nematode_0.0_8x_1	
nematode_0.004_8x_1	0.0186191	0.0128502	0.0118761	0.00608751	0.0195653	0.0138331	0.0128859	0.00716329	0.013707	0.00763754	0.00658682	0.0	0.0236353	0.0179001	0.0168441	0.0112692	0.0251787	0.0197288	0.0187277	0.0131213	0.0272698	0.021742	0.0207738	0.0152008	0.0371571	0.0313978	0.0303612	0.0250736	0.0176787	0.0117554	0.0107919	0.0050604	
nematode_0.006_1x_1	0.0307732	0.0269133	0.0273022	0.0206859	0.0317261	0.0279114	0.0283127	0.0217497	0.0336767	0.0299043	0.0302351	0.0236353	0.0	0.0199358	0.0200917	0.0136766	0.0371311	0.0336805	0.0339811	0.0275891	0.0392217	0.0355969	0.0359089	0.0294723	0.048719	0.0450447	0.045367	0.0391933	0.0296384	0.0258517	0.0262183	0.0196399	
nematode_0.006_2x_1	0.0268116	0.0214172	0.0206221	0.0148935	0.0277895	0.0224092	0.0215087	0.015867	0.0297777	0.0243813	0.0235904	0.0179001	0.0199358	0.0	0.0132125	0.0076985	0.0332161	0.0280197	0.0273608	0.0216908	0.035427	0.0299484	0.0292707	0.0237137	0.0446043	0.0394071	0.0386476	0.0332857	0.0257887	0.0203792	0.0196054	0.0139049	
nematode_0.006_4x_1	0.0270101	0.0204618	0.0188471	0.0138295	0.0280245	0.0213903	0.0197756	0.0148436	0.030114	0.023541	0.0218089	0.0168441	0.0200917	0.0132125	0.0	0.00644898	0.0334305	0.0270614	0.0254085	0.0204954	0.0355037	0.0290538	0.0274036	0.0225216	0.0447423	0.0384312	0.0369181	0.032116	0.026077	0.0194604	0.0177743	0.0128599	
nematode_0.006_8x_1	0.0205065	0.0148575	0.0138773	0.00818188	0.0215365	0.0158482	0.0148403	0.00922908	0.0236803	0.0179527	0.0169369	0.0112692	0.0136766	0.0076985	0.00644898	0.0	0.0271626	0.0216943	0.0206899	0.0151617	0.0293094	0.0236105	0.0227173	0.017221	0.0388752	0.0333175	0.0323646	0.0270862	0.0195509	0.0138448	0.0128159	0.00716763	
nematode_0.008_1x_1	0.032313	0.0283692	0.0287048	0.0221929	0.0332515	0.0294404	0.0296913	0.0231933	0.0350182	0.0312791	0.0316203	0.0251787	0.0371311	0.0332161	0.0334305	0.0271626	0.0	0.0198136	0.019964	0.0135956	0.0405442	0.0368095	0.0372108	0.0309563	0.050125	0.0462563	0.0465584	0.040456	0.0314721	0.0273598	0.0276532	0.0211878	
nematode_0.008_2x_1	0.0286998	0.023216	0.022278	0.0167529	0.0296281	0.02417	0.0232737	0.0177154	0.0316555	0.026134	0.0252458	0.0197288	0.0336805	0.0280197	0.0270614	0.0216943	0.0198136	0.0	0.0131978	0.00764354	0.0371123	0.0316987	0.0307853	0.0253941	0.0466201	0.0409242	0.0402211	0.0348893	0.027762	0.0222253	0.0212596	0.0157424	
nematode_0.008_4x_1	0.0291033	0.0222585	0.0206241	0.0157353	0.0298498	0.0232578	0.021574	0.0166973	0.0318404	0.0252718	0.0235757	0.0187277	0.0339811	0.0273608	0.0254085	0.0206899	0.019964	0.0131978	0.0	0.00646961	0.0371412	0.0308148	0.0291285	0.0243973	0.0467247	0.0401439	0.0384557	0.0337915	0.0280697	0.0213372	0.0196054	0.0147863	
nematode_0.008_8x_1	0.0225165	0.0166568	0.0156377	0.0100732	0.0234004	0.0176613	0.016618	0.0110665	0.0254424	0.0197496	0.0186864	0.0131213	0.0275891	0.0216908	0.0204954	0.0151617	0.0135956	0.00764354	0.00646961	0.0	0.0310092	0.0253992	0.0244054	0.0189576	0.0407351	0.0348526	0.0339257	0.0286196	0.021565	0.0156874	0.0146263	0.00905665	
nematode_0.01_1x_1	0.0341774	0.0305279	0.0308388	0.0243074	0.0354297	0.0315116	0.0318072	0.0253341	0.0370907	0.0332686	0.0336618	0.0272698	0.0392217	0.035427	0.0355037	0.0293094	0.0405442	0.0371123	0.0371412	0.0310092	0.0	0.0198009	0.020091	0.0137016	0.0517457	0.048118	0.0485554	0.0423511	0.0333813	0.0294815	0.0297944	0.0233141	
nematode_0.01_2x_1	0.0305928	0.0251913	0.0242986	0.0187038	0.0315579	0.0261042	0.0252055	0.0197029	0.0334958	0.0280831	0.0272078	0.021742	0.0355969	0.0299484	0.0290538	0.0236105	0.0368095	0.0316987	0.0308148	0.0253992	0.0198009	0.0	0.0130529	0.0075864	0.0481384	0.0425332	0.0418885	0.0366447	0.0296644	0.0241414	0.0232524	0.0177205	
nematode_0.01_4x_1	0.0309718	0.0243515	0.022704	0.0177959	0.0319553	0.0252458	0.023595	0.0187732	0.0337702	0.0273701	0.0255862	0.0207738	0.0359089	0.0292707	0.0274036	0.0227173	0.0372108	0.0307853	0.0291285	0.0244054	0.020091	0.0130529	0.0	0.00644733	0.0483859	0.0419485	0.0403763	0.0357408	0.0301045	0.0233408	0.0216655	0.0168721	
nematode_0.01_8x_1	0.0244909	0.0186864	0.0177025	0.0121561	0.0255734	0.0196682	0.0186364	0.0131753	0.0273887	0.0217561	0.0206706	0.0152008	0.0294723	0.0237137	0.0225216	0.017221	0.0309563	0.0253941	0.0243973	0.0189576	0.0137016	0.0075864	0.00644733	0.0	0.0424087	0.0367128	0.0358076	0.0305754	0.0235688	0.0177025	0.0166451	0.0111679	
nematode_0.02_1x_1	0.0441618	0.0405526	0.0404012	0.0342539	0.0450527	0.0411403	0.0413084	0.0351838	0.0464883	0.043097	0.0431897	0.0371571	0.048719	0.0446043	0.0447423	0.0388752	0.050125	0.0466201	0.0467247	0.0407351	0.0517457	0.0481384	0.0483859	0.0424087	0.0	0.0200576	0.0202528	0.0139035	0.0432176	0.0392422	0.0393928	0.0332613	
nematode_0.02_2x_1	0.0403102	0.0347858	0.0338428	0.0286276	0.0412071	0.0357136	0.0347389	0.0294548	0.0429327	0.0375762	0.0364712	0.0313978	0.0450447	0.0394071	0.0384312	0.0333175	0.0462563	0.0409242	0.0401439	0.0348526	0.048118	0.0425332	0.0419485	0.0367128	0.0200576	0.0	0.0129882	0.00762466	0.0392643	0.0337615	0.032845	0.0276513	
nematode_0.02_4x_1	0.0407217	0.0341063	0.032347	0.0276834	0.0416569	0.0349642	0.0332491	0.0285664	0.0431396	0.0367028	0.0349392	0.0303612	0.045367	0.0386476	0.0369181	0.0323646	0.0465584	0.0402211	0.0384557	0.0339257	0.0485554	0.0418885	0.0403763	0.0358076	0.0202528	0.0129882	0.0	0.00620197	0.0395588	0.0330086	0.0313115	0.0267482	
nematode_0.02_8x_1	0.034508	0.0286315	0.0274915	0.0222289	0.035372	0.0295155	0.028338	0.0231275	0.0369956	0.0313709	0.0301819	0.0250736	0.0391933	0.0332857	0.032116	0.0270862	0.040456	0.0348893	0.0337915	0.0286196	0.0423511	0.0366447	0.0357408	0.0305754	0.0139035	0.00762466	0.00620197	0.0	0.0333249	0.027499	0.026397	0.0212309	
nematode_0.0_1x_1	0.0248451	0.0209544	0.0213193	0.0145772	0.0257542	0.021852	0.0222975	0.0156051	0.0278313	0.0238801	0.0244175	0.0176787	0.0296384	0.0257887	0.026077	0.0195509	0.0314721	0.027762	0.0280697	0.021565	0.0333813	0.0296644	0.0301045	0.0235688	0.0432176	0.0392643	0.0395588	0.0333249	0.0	0.0196745	0.0200846	0.0135756	
nematode_0.0_2x_1	0.0207385	0.0153338	0.0145532	0.00868614	0.0218541	0.0163257	0.0155042	0.00972905	0.0237098	0.0183255	0.0175019	0.0117554	0.0258517	0.0203792	0.0194604	0.0138448	0.0273598	0.0222253	0.0213372	0.0156874	0.0294815	0.0241414	0.0233408	0.0177025	0.0392422	0.0337615	0.0330086	0.027499	0.0196745	0.0	0.0132921	0.00766604	
nematode_0.0_4x_1	0.0212487	0.0145259	0.0128791	0.00773617	0.0221692	0.0155526	0.013848	0.00877707	0.0242218	0.0175584	0.0158756	0.0107919	0.0262183	0.0196054	0.0177743	0.0128159	0.0276532	0.0212596	0.0196054	0.0146263	0.0297944	0.0232524	0.0216655	0.0166451	0.0393928	0.032845	0.0313115	0.026397	0.0200846	0.0132921	0.0	0.00670422	
nematode_0.0_8x_1	0.0144453	0.00870648	0.0078194	0.00193315	0.0155107	0.00979536	0.00885389	0.00300658	0.0174941	0.0118097	0.0109009	0.0050604	0.0196399	0.0139049	0.0128599	0.00716763	0.0211878	0.0157424	0.0147863	0.00905665	0.0233141	0.0177205	0.0168721	0.0111679	0.0332613	0.0276513	0.0267482	0.0212309	0.0135756	0.00766604	0.00670422	0.0	
